sent_id,entity1,entity2,sent
TRAIN_SENT_ID_267088,墨鸦,白凤,一个男孩 通过 测试 后 ， 成为 “ 夜幕 ” 的 “ 百鸟 ” 成员 之一 ， 被 命名 为 “ 白凤 ” ， 作为 墨鸦 的 部下 。
TRAIN_SENT_ID_267639,王重阳,林朝英,王重阳 见 林朝英 这么 舍身 为己 ， 就 出手 相救 。
TRAIN_SENT_ID_267640,王重阳,林朝英,活死人 墓 小说 描述 : 主人 ： 林朝英 、 王重阳
TRAIN_SENT_ID_267641,王重阳,林朝英,"二人 在 「 中 神通 」 王重阳 画像 前 拜堂 成亲 , 回到 古墓 办 婚礼 , 小龙女 利用 林朝英 的 嫁妆 打扮 成 新娘 。"
TRAIN_SENT_ID_267642,王重阳,林朝英,最终 林朝英 和 王重阳 打赌 ， 石头 上刻 几个 字 ， 如 胜过 王重阳 ， 逼使 他 在 出家 为 道士 与 跟 她 一起 在 古墓 中 长相 厮守 之间 作一 选择 。
TRAIN_SENT_ID_267643,王重阳,林朝英,对 林朝英 的 深情厚意 装痴乔 呆 ， 林朝英 只 以为 王重阳 瞧 她 不起 ， 是 以 竭尽 心智 创出 克制 全真 派 武功 的 《 玉女心经 》 。
TRAIN_SENT_ID_267644,王重阳,林朝英,随后 ， 在 王重阳 处 接取 任务 【 婚缘 之事 】 ， 并 来到 活死人 墓 找 林朝英 。
TRAIN_SENT_ID_267645,王重阳,林朝英,林朝英 不单 容貌 绝美 ， 且 更是 一个 武学奇 才 ， 其修 为 之 高 只有 「 天下 五绝 」 之 首 「 中 神通 」 王重阳 可 与 之 匹敌 。
TRAIN_SENT_ID_267646,王重阳,林朝英,因为 剑法 传到 古墓 ， 故 为 王重阳 所 创 ， 并且 为 林朝英 所得 。
TRAIN_SENT_ID_267647,王重阳,林朝英,后来 林朝英 她 移居 古墓 之后 ， 先 参透 了 王重阳 所 遗下 的 古墓 的 武功 ， 更 潜心 苦思 ， 创出 了 克制 他 诸般 武功 的 法子 。
TRAIN_SENT_ID_267648,王重阳,林朝英,林朝英 曾 在 墓 门外 百般 辱骂 隠 於 活死人 墓 中 的 王重阳 ， 连激 他 七日 七夜 ， 王重阳 实在 忍耐 不住 ， 出洞 与 之 相斗 。
TRAIN_SENT_ID_267649,王重阳,林朝英,林朝英 重阳 朝英 : 王重阳 与 林朝英 均 是 武学奇 才 ， 原 是 一对 天造地设 的 佳偶 。
TRAIN_SENT_ID_267650,王重阳,林朝英,但 即使 这样 ， 林朝英 也 无法 如愿以偿 ， 王重阳 宁愿 把 自己 所建 的 古墓 让给 她 居住 ， 自己 另 在 古墓 不远处 盖 了 全真 观 ， 出家 为 道士 。
TRAIN_SENT_ID_267651,王重阳,林朝英,后来 王重阳 生平 劲敌 林朝英 在 墓 门外 百般 辱骂 ， 连激 他 七日 七夜 ， 王重阳 实在 忍耐 不住 ， 出洞 与 之 相斗 。
TRAIN_SENT_ID_267652,王重阳,林朝英,7 王重阳 与 林朝英 之墓里 隐情 / 152
TRAIN_SENT_ID_267653,王重阳,林朝英,天涯 幽魔 共有 六式 ， 但 每 一式 就 等于 王重阳 与 林朝英 的 全部 一击 。
TRAIN_SENT_ID_267654,王重阳,林朝英,而 在 《 射雕 英雄传 》 中 华山论剑 的 最终 胜出 者 王重阳 甚至 需借观 《 九阴真经 》 才 领悟出 破解 古墓派 祖师爷 林朝英 玉女心经 的 武学 。
TRAIN_SENT_ID_267655,王重阳,林朝英,古墓派 : 因 居住 古墓 而 得名 ， 创派 祖师 林朝英 ， 对 全真 派 王重阳 一往情深 ， 但 王重阳 于邦国 之仇 难以忘怀 ， 常言 匈奴 未灭 ， 何以 家为 ？
TRAIN_SENT_ID_267656,王重阳,林朝英,"其中 更 提及 东邪 , 西毒 , 南帝 , 北丐 , 均 为 年轻 时 描述 ; 王重阳 , 林朝英 也 在 其 出现 。"
TRAIN_SENT_ID_267657,王重阳,林朝英,当年 二人 不断 的 争闹 相斗 ， 也 是 林朝英 故意 要 和 王重阳 亲近 ， 只不过 她 心高气傲 ， 始终 不愿 先行 吐露 情意 。
TRAIN_SENT_ID_267658,王重阳,林朝英,玉女心经 有些 武功 是 林朝英 yy 所创 ， 一 心想 要 王重阳 爱护 回护 保护 自己 。
TRAIN_SENT_ID_267659,王重阳,林朝英,此外 ， 董璇 饰演 的 林朝英 与 严宽 饰演 的 王重阳 ， 也 有 一段 相恋 不能 相守 的 悲情 爱恋 。
TRAIN_SENT_ID_267660,王重阳,林朝英,林朝英 容貌 极美 ， 秀眉 入鬓 ， 眼角 之间 却 隐隐 带 着 一层 杀气 ， 与 王重阳 是 一对 冤家 情侣 。
TRAIN_SENT_ID_267661,王重阳,林朝英,对 林朝英 的 深情厚意 装痴乔 呆 ， 林朝英 以为 王重阳 瞧 她 不起 ， 终于 在 终南山 与 他 比武 决胜 ， 以 巧计 赢得 石墓 赌注 。
TRAIN_SENT_ID_267662,王重阳,林朝英,对 玉女 剑法 加 了 些 说明 ， 同样 是因为 林朝英 只是 想 胜过 王重阳 ， 不想 伤害 他 ， 因此 玉女 剑 法剑招 奇幻 ， 变化莫测 ， 却 “ 不易 伤人 ” 。
TRAIN_SENT_ID_267663,王重阳,林朝英,林朝英 不单 容貌 绝美 ， 且 更是 一个 武学奇 才 ， 其修 为 之 高 只有 “ 天下 五绝 ” 之 首 “ 中 神通 ” 王重阳 可 与 之 匹敌 。
TRAIN_SENT_ID_267664,王重阳,林朝英,1992 年 《 中 神通 王重阳 》 ， 制片方 ： 香港 无线 ， 导演 ： 潘嘉德 ， 主演 ： 郑伊健 饰 王重阳 ， 梁 艺龄 饰 林朝英
TRAIN_SENT_ID_267665,王重阳,林朝英,1992 年 香港 无线 《 中 神通 王重阳 》 梁 艺龄 饰 林朝英 林朝英 ( 12 张 )
TRAIN_SENT_ID_267666,王重阳,林朝英,"金庸 世界 里 的 剑圣 内容简介 : 现代人 林峰 回到 古代 成为 古墓派 祖师 林朝英 的 弟弟 林朝峰 , 跟随 王重阳 学艺 , 看 他 如何 笑傲 射雕 三部曲 。"
TRAIN_SENT_ID_267667,王重阳,林朝英,林朝英 死后 ， 王重阳 进入 古墓 ， 得知 《 玉女心经 》 的 存在 ， 为 破 心经 ， 王重阳 便 将 破解 心经 的 九阴真经 武学 刻 在 其 上 。
TRAIN_SENT_ID_267668,王重阳,林朝英,林朝英 曾 在 活死人 墓 门外 百般 辱骂 隐居 于 墓 中 的 王重阳 ， 连激 他 七日 七夜 ， 王重阳 实在 忍耐 不住 ， 出洞 与 之 相斗 。
TRAIN_SENT_ID_267669,王重阳,林朝英,』 王重阳 恍然 而悟 ， 才 知 林朝英 是 出于 好心 ， 可惜 他 一副 大好 身手 埋没 在 坟墓 之中 ， 是 以用 计激 他 出 墓 。
TRAIN_SENT_ID_267670,王重阳,林朝英,— — 林朝英 与 王重阳
TRAIN_SENT_ID_267671,王重阳,林朝英,1992 ， 电视 ， 香港 无线 ， 《 中 神通 王重阳 》 郑伊健 饰 王重阳 ， 梁佩玲 饰 林朝英 。
TRAIN_SENT_ID_267672,王重阳,林朝英,林朝英 对 王重阳 甚有 情意 ， 欲 待 委身 相事 ， 与 王重阳 结为夫妇 。
TRAIN_SENT_ID_267673,王重阳,林朝英,徐憎阳 武功 天下无敌 ， 比起 当年 的 王重阳 有过之而无不及 ， 而且 武功 还要 在 王重阳 与 林朝英 合手 之上 。
TRAIN_SENT_ID_267674,王重阳,林朝英,古墓派 名称 由 来 : 林朝英 心念 王重阳 ， 竭尽 心智 ， 研究 出 了 克制 「 全真 派 」 武功 的 《 玉女心经 》 。
TRAIN_SENT_ID_267675,王重阳,林朝英,’ 对 林朝英 的 深情厚意 装痴乔 呆 ， 林朝英 却 以为 王重阳 瞧 她 不起 ， 终于 在 终南山 与 他 比武 决胜 ， 以 智斗 力 赢得 石墓 这个 赌注 。
TRAIN_SENT_ID_267676,王重阳,林朝英,林朝英 貌美 多才 ， 但 心中 只有 王重阳 一个 人 ， 可惜 王重阳 对 她 也 十分 爱慕 ， 却 因 抗金 失败 心灰意冷 ， 愤而 出家 ， 住 在 活死人 墓 中 不 出来 。
TRAIN_SENT_ID_267677,王重阳,林朝英,林朝英 只道 王重阳 瞧 她 不起 ， 怨愤 无 已 。
TRAIN_SENT_ID_267678,王重阳,林朝英,9 王重阳 和 林朝英 / 94
TRAIN_SENT_ID_267679,王重阳,林朝英,5 重阳 朝英 : 王重阳 与 林朝英 均 是 武学奇 才 ， 原 是 一对 天造地设 的 佳偶 。
TRAIN_SENT_ID_267680,王重阳,林朝英,第 1029 章 王重阳 VS 林朝英
TRAIN_SENT_ID_267681,王重阳,林朝英,黄药师 人物 经历 : 黄药师 上 终南山 拜访 王重阳 ， 王重阳 告知 打赌 输于 林朝英 之 事 ， 黄药师 帮忙 点破 林朝英 暗藏 化石 丹 。
TRAIN_SENT_ID_267682,王重阳,林朝英,林朝英 怨恨 王重阳 ， 是 以 竭尽 心智 ， 研究 出 了 克制 全真 派 武功 的 《 玉女心经 》 。
TRAIN_SENT_ID_267683,王重阳,林朝英,最终 林朝英 和 王重阳 打赌 ， 石头 上刻 几个 字 ， 如 胜过 王重阳 ， 逼 他 在 出家 为 道士 与 跟 她 一起 在 古墓 中 长相 厮守 之间 作一 选择 。
TRAIN_SENT_ID_267684,王重阳,林朝英,1187 林朝英 卒 ， 王重阳 知悉 古墓派 玉女心经 法
TRAIN_SENT_ID_267685,王重阳,林朝英,防御 推荐 王重阳 ， 林朝英 + 全真 7 子 。
TRAIN_SENT_ID_267686,王重阳,林朝英,1992 年 香港 无线 《 中 神通 王重阳 》 梁 艺龄 饰 林朝英 林朝英 ( 8 张 )
TRAIN_SENT_ID_267687,王重阳,林朝英,林朝英 创出 了 克制 全真 武功 的 玉女心经 ， 而 王重阳 不甘 服输 ， 又 将 九阴真经 刻 在 墓 中 。
TRAIN_SENT_ID_267688,王重阳,林朝英,林朝英 人物 爱情 : 此情可待 成 追忆 林朝英 — — 林朝英 与 王重阳
TRAIN_SENT_ID_267938,宋意,荆轲,后 刺杀 行动 失败 ， 荆轲 死难 ， 其 朋友 高渐离 、 宋意 等 人 逃匿 。
TRAIN_SENT_ID_267939,宋意,荆轲,《 淮南子 · 泰族 训 》 ： “ 荆轲 西 刺秦王 ， 高渐离 、 宋意 为 击筑 而 歌于 易水 之上 ， 闻者 莫不 瞋目 裂 眦 ， 发植穿冠 。 ”
TRAIN_SENT_ID_267940,宋意,荆轲,《 淮南子 泰族 训 》 ： “ 荆轲 西 刺秦王 ， 高渐离 、 宋意 为 击筑 而 歌于 易水 之上 ， 闻者 瞋目 裂 眦 ， 发植穿冠 。 ”
TRAIN_SENT_ID_267941,宋意,荆轲,陶靖节 《 咏 荆轲 》 诗 ， 有 “ 渐离击 悲筑 ， 宋意
TRAIN_SENT_ID_267942,宋意,荆轲,发植穿冠 来源 : 《 淮南子 · 泰族 训 》 ： “ 荆轲 西 刺秦王 ， 高渐离 、 宋意 为 击筑 而 歌于 易水 之上 ， 闻者 瞋目 裂 眦 ， 发植穿冠 。 ”
TRAIN_SENT_ID_267943,宋意,荆轲,晋 陶潜 《 咏 荆轲 》 ： “ 渐离击 悲筑 ， 宋意 唱 高声 。 ”
TRAIN_SENT_ID_269738,徐正雨,薛功灿,主演 ： 李多海 饰珠裕 邻 李东旭 饰 薛功灿 李准 基饰 徐正雨
TRAIN_SENT_ID_269739,徐正雨,薛功灿,我 终于 理解 为什么 薛功灿 、 徐正雨 都 那样 的 爱 她 。
TRAIN_SENT_ID_269740,徐正雨,薛功灿,我 终于 理解 为什么 薛功灿 徐正雨 都 那样 的 爱 她 。
TRAIN_SENT_ID_269854,何静,马丽,何静 角色 经历 : 不 懂 拒绝 ， 不会 争抢 ， 在 闺蜜 马丽 面前 专注 好人 二十年 。
TRAIN_SENT_ID_269855,何静,马丽,新娘 大 作战 剧情简介 : 马丽 （ 倪妮 饰 ） 和 何静 （ 杨颖 饰 ） 是 从小 相识 的 闺蜜 。
TRAIN_SENT_ID_269856,何静,马丽,剧情简介 : 马丽 （ 倪妮 饰 ） 和 何静 （ 杨颖 饰 ） 是 从小 相识 的 闺蜜 。
TRAIN_SENT_ID_269857,何静,马丽,婚礼 撞期 后 ， 面对 何静 大 发狠 招 ， 个性 好强 的 马丽 则 拿出 一副 “ 撕 就 撕 ， 谁 怕 谁 ！ ”
TRAIN_SENT_ID_269858,何静,马丽,（ 《 新娘 大 作战 》 中 的 女主角 ） : 何静 ， 女 ， 电影 《 新娘 大 作战 》 中 的 女主角 ， 闺蜜 是 马丽 ， 老公 是 有钱人 凯文 。
TRAIN_SENT_ID_270783,蔺晨,梅长苏,片刻 后 ， 蔺晨 独自一人 进来 ， 脸上 仍 是 带 着 笑 ， 站 在 屋子 中央 ， 等 着 梅长苏 跟 他 说话 。
TRAIN_SENT_ID_270784,蔺晨,梅长苏,蔺晨 ， 当 了 整整 十三年 的 梅长苏 ， 却 能 在 最后 选择 林殊 的 结局 ， 这于 我 而言 ， 难道 不是 幸事 ？ ”
TRAIN_SENT_ID_270785,蔺晨,梅长苏,梅长苏 目光 柔和 地 看着 靠 在 一起 的 夫妻 二人 ， 长长 松 了 一口气 ， 对 蔺晨 道 ： “ 既然 他们 决定 了 ， 你 就 快 做 准备 吧 。
TRAIN_SENT_ID_270786,蔺晨,梅长苏,“ 你 少废话 了 ， ” 梅长苏 冷冷地 瞟 了 蔺晨 一眼 。
TRAIN_SENT_ID_271548,蔡小豆,蓝多多,某 天 放学 ， 蔡小豆 回家 发现 妈妈 给 自己 带 回来 一个 新 朋友 ， 叫 蓝多多 ， 蔡小豆 平白无故 多 了 个 表哥 。
TRAIN_SENT_ID_271549,蔡小豆,蓝多多,6 月 ， 郑伟 在 《 星际 精灵 蓝多多 》 中 担任 主角 蔡小豆 。
TRAIN_SENT_ID_271550,蔡小豆,蓝多多,蔡小豆 发现 蓝多多 拥有 超能力 ， 可以 帮 他 解决 学校 遇到 的 困难 ， 他 借助 蓝多多 的 超能力 工具 解决 了 问题 ， 却 引来 了 更 多 麻烦 。
TRAIN_SENT_ID_271757,邬思道,田文镜,李岳瑞 《 春 冰室 野乘 》 载 ， 邬思道 为 田文镜 写密 褶参 隆科多 而 “ 宠遇 日隆 ” 。
TRAIN_SENT_ID_271758,邬思道,田文镜,补充 一个 典故 ： 邬思道 为 田文镜 府 幕 ， 声名 日重 ， 后来 连 雍正 都 知道 了 。
TRAIN_SENT_ID_271759,邬思道,田文镜,不久 ， 雍正帝 获悉 邬思道 在 田文镜 幕中 ， 常在 田文镜 的 请安 折 上 朱批 “ 朕 安 ， 邬 先生 安否 ” ?
TRAIN_SENT_ID_271760,邬思道,田文镜,第十回 田文镜 多事陷 困境 邬思道 片语 解 谜团
TRAIN_SENT_ID_271761,邬思道,田文镜,绍兴 师爷 邬有 道 : 据 李岳瑞 的 《 春 冰室 野乘 · 田文镜 之 幕客 》 记载 ， 清 雍正年间 ， 河南 总督 田文镜 手下 有位 名叫 邬思道 的 “ 绍兴 师爷 ” 。
TRAIN_SENT_ID_271762,邬思道,田文镜,邬思道 自幼 好 读书 ， 科举 不 得意 ， 当时 的 巡抚 田文镜 慕名 聘请 邬 先生 入幕 ， 承办 一件 棘手 的 案件 。
TRAIN_SENT_ID_271763,邬思道,田文镜,什么 “ 欺世盗名 ” ， 什么 “ 追缴 藩库 ” ， 什么 被 田文镜 、 邬思道 拆穿 西洋镜 ， 什么 菜市口 斩首 ， 全是 连 影子 也 没有 的 事 。
TRAIN_SENT_ID_272016,司空星儿,楚留香,司空星儿 第 15 集 : 楚留香 、 摘星 、 星儿 来到 薛 家庄 ， 发现 薛 家庄 果真 名不虚传 ， 不但 庄内 高手如云 就 庄外 薛 家村 也 人人 习武 ！
TRAIN_SENT_ID_272017,司空星儿,楚留香,"电视剧 中 司空星儿 是 "" 神偷 "" 司空摘星 的 女儿 、 楚留香 的 红颜 知己 苏蓉蓉 的 义姐 。"
TRAIN_SENT_ID_272018,司空星儿,楚留香,在 一番 较量 中 ， 楚留香 对 司空星儿 留下 极深 印象 。
TRAIN_SENT_ID_272019,司空星儿,楚留香,司空星儿 第 4 集 : 楚留香 与 宋 西湖 二人 互生 情愫 ， 不料 嵩山 派 掌门 剑 叟 却 不期而至 。
TRAIN_SENT_ID_272020,司空星儿,楚留香,楚留香 心痛 不已 抱 起 蓉蓉 急往 找 医仙 张简斋 ， 路上 却 碰 着 神偷 司空摘星 、 司空星儿 两 父女 。
TRAIN_SENT_ID_272021,司空星儿,楚留香,司空星儿 是 台湾 电视剧 《 新 楚留香 》 中 的 女一号 ， 原著 中 并 无该 角色 。
TRAIN_SENT_ID_272022,司空星儿,楚留香,其间 楚留香 和 司空星儿 在 南国 堕入 爱河 。
TRAIN_SENT_ID_272023,司空星儿,楚留香,在 盗玉 的 过程 中 ， 楚留香 遇到 了 同样 是 江湖 中 人称 “ 偷神 ” 的 司空摘星 及 美貌 的 司空星儿 。
TRAIN_SENT_ID_272024,司空星儿,楚留香,而 途中 更 遇上 早 在 天牢 逃出 的 司空星儿 ， 司空星儿 为 救义妹 ， 亦 决 和 楚留香 同行 ， 谁知 众人 到 了 安南 ， 楚留香 才 发然 自己 竟是 安南 王子 。
TRAIN_SENT_ID_272025,司空星儿,楚留香,图片 ( 2 张 ) 司空星儿 第 14 集 : 楚留香 等 回到 玄冰 宫内 ， 却 发现 宫主 已 自封 于玄 冰宫 创派 祖师爷 墓室 之内 ！
TRAIN_SENT_ID_272026,司空星儿,楚留香,司空星儿 第 18 集 : 楚留香 来 一招 英雄救美 但 良玉 不忍 骗 榴梿 ， 把 楚留香 计划 和盘托出 。
TRAIN_SENT_ID_272381,李璜之,周智慧,周智慧 与 李璜之 （ 李建平 ） 在 国家 军委 呵护 生命 。
TRAIN_SENT_ID_272382,李璜之,周智慧,荣誉 院长 ： 周智慧 李璜之 院长 与 周智慧 先生
TRAIN_SENT_ID_272383,李璜之,周智慧,李璜之 先生 策划 举办 《 黄永玉 作品 回乡 展 》 、 《 周智慧 大海 精品展 》 、 《 中国 禅宗 诗联 书法展 》 等 。
TRAIN_SENT_ID_272384,李璜之,周智慧,李璜之 同行 善举 : 若干年 过去 了 ， 先后 从学于 一师 的 周智慧 和 本觉 上 人 ， 一个 成 了 画坛 宗匠 ， 一个 成 了 禅林 上座 。
TRAIN_SENT_ID_272385,李璜之,周智慧,李建平 （ 李璜之 ） 与 周智慧 于 职务 所 需 ， 选择 在 北京 安置 了 新家 。
TRAIN_SENT_ID_272386,李璜之,周智慧,李璜之 策划 举办 : 《 黄永玉 作品 回乡 展 》 、 《 朱永成 走进 凤凰山 水 作品展 》 、 《 周智慧 大海 精品展 》 、 《 卢望明 先生 禅 画展 》 等 。
TRAIN_SENT_ID_272387,李璜之,周智慧,1 人事 状况 : 荣誉 院长 ： 周智慧 李璜之 院长 与 周智慧 先生
TRAIN_SENT_ID_272388,李璜之,周智慧,周智慧 大海 艺术 研究会 领导 名单 : 顾问 ： 李璜之 （ 本周 志范 （ 会长 ） 觉上 人 ）
TRAIN_SENT_ID_272389,李璜之,周智慧,周智慧 先生 与 李璜之 长久 交往 合作 ， 他们 无论 在 生活 与 事业 上 都 万分 融洽 默契 ， 他们 被 艺术 圈 称为 “ 洞庭 知己 ” 。
TRAIN_SENT_ID_272390,李璜之,周智慧,李璜之 ， 本觉 上 人 ， 周智慧 ( 14 张 )
TRAIN_SENT_ID_272391,李璜之,周智慧,周智慧 大海 艺术 研究会 是 由 李璜之 发起 成立 的 对 中国画 海 宗师 周智慧 先生 艺术 成就 的 研究 机构 。
TRAIN_SENT_ID_272392,李璜之,周智慧,2011 年 4 月 9 日 ， 由 李璜之 策划 的 国画家 周智慧 先生 的 大海 精品 画展 在 山东 威海 隆重 举办 。
TRAIN_SENT_ID_272393,李璜之,周智慧,1 领导 名单 : 会长 ： 李璜之 （ 本觉 上 人 ） 周智慧 先生 题写 研究会 名称
TRAIN_SENT_ID_272394,李璜之,周智慧,李璜之 （ 本觉 上 人 ） 在 周智慧 家 做客 始 了 艰辛 无比 的 入世 之旅 。
TRAIN_SENT_ID_272395,李璜之,周智慧,楚湘 画院 ， 李璜之 ， 周智慧 大海 艺术 研究会 ( 16 张 )
TRAIN_SENT_ID_272396,李璜之,周智慧,他们 两个 ， 便是 如今 声望 日隆 的 天才 画家 周智慧 与 他 的 知己 兄弟 李璜之 - - - 中国 云门宗 第十四 世法 主本觉 上 人 。
TRAIN_SENT_ID_272414,张小菲,万千娇,被 吓 的 人 ： 赵履虫 、 司坤 、 路人甲 （ 吓哭 了 ） 、 烛天 （ 传说 吓尿过 ） 、 树懒 （ 被 吓 得 抖成 筛子 ） 、 徐婷 、 张小菲 ， 万千娇 。
TRAIN_SENT_ID_272415,张小菲,万千娇,在 29 话 中 ， 帮小菲 和 千娇 改 稿子 时 ， 说 如果 张小菲 和 万千娇 赢 了 高中 漫画 社就 告诉 她们 她 和 烛天 以前 的 故事 。
TRAIN_SENT_ID_272416,张小菲,万千娇,万千娇 似乎 很 早就 认识 张小菲 ， 而 张小菲 也 认识 她 ， 可是 ， 到 了 初中 张小菲 却 不 记得 她 ， 为什么 ？
TRAIN_SENT_ID_272417,张小菲,万千娇,( 目测 是 在 小学 认识 的 ， 有 一话 千娇 曾 说 小菲 四年级 的 时候 ， 万千娇 第一次 看 的 漫画 就是 张小菲 给 她 的 ）
TRAIN_SENT_ID_272418,张小菲,万千娇,为何 万千娇 认为 张小菲 为 徐婷 唱歌 心里 很 矛盾 ？
TRAIN_SENT_ID_272419,张小菲,万千娇,称 张小菲 对 漫画 有 爱 ， 而 万千娇 只是 把 漫画 当作 炫耀 的 工具 。
TRAIN_SENT_ID_272420,张小菲,万千娇,外号 ： 徐婷 SAMA （ 张小菲 、 万千娇 等 崇拜 徐婷 的 人 所 叫 ） ， 疯婆子 （ 庶岚 所 叫 ） ， 金发 少女 （ 波菲 科特 ）
TRAIN_SENT_ID_272421,张小菲,万千娇,为了 让 树懒 教 他 画 漫画 ， 被 张小菲 和 万千娇 化装 成萌萝莉 “ 露露 小姐 ” ， 终于 让 树懒 教 他 画 了 漫画 。
TRAIN_SENT_ID_272422,张小菲,万千娇,听到 万千娇 录下 的 音里 烛天 对 张小菲 说 的话 而 爆发 ， 后 因烛 天 的 一句 话 而 消散 了 怒气 。
TRAIN_SENT_ID_272423,张小菲,万千娇,（ 疑似 万千娇 的 父亲 ， 也 可能 是 张小菲 ）
TRAIN_SENT_ID_272424,张小菲,万千娇,后 在 烛天 离开 后 ， 与 张小菲 和 万千娇 一起 去 机场 追烛 天 。
TRAIN_SENT_ID_272425,张小菲,万千娇,外号 ： 徐婷 SAMA （ 张小菲 、 万千娇 等 崇拜 徐婷 的 人 所 叫 ） ， 金发 少女 （ 波菲 科特 ）
TRAIN_SENT_ID_272426,张小菲,万千娇,为了 让 树懒 教 他 画 漫画 ， 被 张小菲 和 万千娇 化装 成 “ 露露 小姐 ” ， 终于 让 树懒 教 他 画 了 漫画 。
TRAIN_SENT_ID_272427,张小菲,万千娇,曾 把 张小菲 和 万千娇 的 作品 反复 临摹 过 两遍 。
TRAIN_SENT_ID_272914,蓝多多,蔡小豆,某 天 放学 ， 蔡小豆 回家 发现 妈妈 给 自己 带 回来 一个 新 朋友 ， 叫 蓝多多 ， 蔡小豆 平白无故 多 了 个 表哥 。
TRAIN_SENT_ID_272915,蓝多多,蔡小豆,6 月 ， 郑伟 在 《 星际 精灵 蓝多多 》 中 担任 主角 蔡小豆 。
TRAIN_SENT_ID_272916,蓝多多,蔡小豆,蔡小豆 发现 蓝多多 拥有 超能力 ， 可以 帮 他 解决 学校 遇到 的 困难 ， 他 借助 蓝多多 的 超能力 工具 解决 了 问题 ， 却 引来 了 更 多 麻烦 。
TRAIN_SENT_ID_272934,慕振飞,童雪,13 . 注定 · 【 千山 暮雪 】 [ 主角 ： 童雪 ， 莫绍谦 ， 萧山 ， 慕振飞 ]
TRAIN_SENT_ID_272935,慕振飞,童雪,13 . 虐恋 · 【 千山 暮雪 】 [ 主角 ： 童雪 ， 莫绍谦 ， 萧山 ， 慕振飞 ]
TRAIN_SENT_ID_272936,慕振飞,童雪,慕振飞 不 愿意 放弃 童雪 ， 直到 他 发现 原来 童雪 与 莫绍谦 真的 是 相爱 的 。
TRAIN_SENT_ID_272937,慕振飞,童雪,相处 中悦莹 却 喜欢 上 了 他 ， 而 慕振飞 却 对 童雪 产生 好感 。
TRAIN_SENT_ID_272938,慕振飞,童雪,慕振飞 剧情简介 : 莫氏 企业 因 童雪 父亲 出卖 险遭 破产 ， 莫父 猝死 。
TRAIN_SENT_ID_272939,慕振飞,童雪,13 . 注定 · 【 千山 暮雪 】 主角 ： 童雪 ， 莫绍谦 ， 萧山 ， 慕振飞
TRAIN_SENT_ID_272940,慕振飞,童雪,他 对 童雪 的 真心 付出 让 莫绍谦 嫉恨 恼怒 ， 莫绍谦 不动声色 将 慕振飞 与 童雪 的 身份 曝光 。
TRAIN_SENT_ID_272941,慕振飞,童雪,"其中 也 包括 莫绍谦 对 事业 的 追求 , 和 慕咏飞 的 关系 , 童雪 对 自己 设计 上 的 提高 , 和悦 莹 的 友情 , 和 萧山 、 慕振飞 的 关系 。"
TRAIN_SENT_ID_272942,慕振飞,童雪,慕振飞 发现 了 ， 质问 慕咏飞 为什么 这样 做 ， 慕咏飞 哭 着 说 希望 莫绍谦 连 童雪 都 失去 了 就 会 回到 自己 身边 。
TRAIN_SENT_ID_272943,慕振飞,童雪,13 . 注定 · 【 千山 暮雪 】 [ 主角 ： 童雪 ， 莫绍谦 ， 萧山 ， 慕振飞 ] 。
TRAIN_SENT_ID_272944,慕振飞,童雪,莫绍谦 发现 了 童雪 与 慕振飞 的 交情 ， 安排 饭局 揭穿 众人 身份 。
TRAIN_SENT_ID_272945,慕振飞,童雪,13 . 注定 · 《 千山 暮雪 》 [ 主角 ： 童雪 莫绍谦 萧山 慕振飞 ]
TRAIN_SENT_ID_272946,慕振飞,童雪,悦莹 喊 童雪 一起 回 学校 看 慕振飞 带领 学弟 参加 的 篮球赛 ， 慕振飞 的 手机 误伤 童雪 。
TRAIN_SENT_ID_272947,慕振飞,童雪,“ 千 ” 是 取 莫绍谦 的 谐音 ， “ 山是 萧山 ， “ 暮 ” 是 慕振飞 ， “ 雪 ” 就是 童雪 。
TRAIN_SENT_ID_272948,慕振飞,童雪,当 莫绍谦 将 将 慕振飞 与 童雪 的 身份 曝光 ， 悦莹 也 知道 了 童雪 的 悲惨 际遇 ， 她 没有 抛弃 朋友 ， 而是 更 坚决 地护 着 童雪 。
TRAIN_SENT_ID_272949,慕振飞,童雪,经 友人 慕振飞 的 调查 ， 童雪 得知 自己 与 莫绍谦 的 宿怨 ， 赫然 明白 了 莫绍谦 对 自己 复杂 心情 的 缘由 。
TRAIN_SENT_ID_272950,慕振飞,童雪,慕振飞 心存疑惑 调查 童雪 背景 ， 赫然 发现 当初 正是 童雪 的 舅舅 将 童雪 “ 出卖 ” 给 了 莫绍谦 ！
TRAIN_SENT_ID_272951,慕振飞,童雪,大家 把 童雪 送 进 医院 ， 而 慕振飞 从 侦探 那里 拿到 的 照片 被 童雪 看见 ， 慕振飞 用假 理由 骗过 了 童雪 。
TRAIN_SENT_ID_272952,慕振飞,童雪,当 莫绍谦 将 慕振飞 与 童雪 的 身份 曝光 ， 悦莹 也 知道 了 童雪 的 悲惨 际遇 ， 她 没有 抛弃 朋友 ， 而是 更 坚决 地护 着 童雪 。
TRAIN_SENT_ID_274285,梁铂文,杭天琪,梁铂文 曾 为 很多 歌手 及 名人 ， 如 杭天琪 、 韦嘉 、 李湘 等 创作 过 歌曲 ， 受到 了 大家 的 好评 。
